Filename,GrayValue,ROI_Size
4.455.bmp,64.74666666666667,15x15
4.456.bmp,64.93333333333334,15x15
4.457.bmp,65.32888888888888,15x15
4.458.bmp,65.38666666666667,15x15
4.459.bmp,65.25777777777778,15x15
4.46.bmp,65.64,15x15
4.461.bmp,65.77777777777777,15x15
4.462.bmp,65.97333333333333,15x15
4.463.bmp,66.07555555555555,15x15
4.464.bmp,66.30666666666667,15x15
4.465.bmp,66.67111111111112,15x15
4.466.bmp,66.75555555555556,15x15
4.467.bmp,67.00444444444445,15x15
4.468.bmp,67.07111111111111,15x15
4.469.bmp,67.28444444444445,15x15
4.47.bmp,67.60888888888888,15x15
4.471.bmp,67.66222222222223,15x15
4.472.bmp,67.99111111111111,15x15
4.473.bmp,68.05777777777777,15x15
4.474.bmp,68.15555555555555,15x15
4.475.bmp,68.52888888888889,15x15
4.476.bmp,68.89777777777778,15x15
4.477.bmp,68.96444444444444,15x15
4.478.bmp,69.49777777777778,15x15
4.479.bmp,69.60888888888888,15x15
4.48.bmp,69.83555555555556,15x15
4.481.bmp,69.96444444444444,15x15
4.482.bmp,70.22666666666667,15x15
4.483.bmp,70.50222222222222,15x15
4.484.bmp,71.03555555555556,15x15
4.485.bmp,71.0,15x15
4.486.bmp,71.25333333333333,15x15
4.487.bmp,71.31111111111112,15x15
4.488.bmp,72.04,15x15
4.489.bmp,72.18222222222222,15x15
4.49.bmp,72.35111111111111,15x15
4.491.bmp,72.80888888888889,15x15
4.492.bmp,73.13333333333334,15x15
4.493.bmp,73.27555555555556,15x15
4.494.bmp,73.53333333333333,15x15
4.495.bmp,73.89333333333333,15x15
4.496.bmp,74.27111111111111,15x15
4.497.bmp,74.78222222222222,15x15
4.498.bmp,74.75555555555556,15x15
4.499.bmp,74.95555555555555,15x15
4.5.bmp,75.44444444444444,15x15
4.501.bmp,75.94222222222223,15x15
4.502.bmp,76.13777777777777,15x15
4.503.bmp,76.8,15x15
4.504.bmp,76.84444444444445,15x15
4.505.bmp,77.04444444444445,15x15
4.506.bmp,77.22666666666667,15x15
4.507.bmp,77.49333333333334,15x15
4.508.bmp,78.01777777777778,15x15
4.509.bmp,78.54666666666667,15x15
4.51.bmp,78.84,15x15
4.511.bmp,79.08,15x15
4.512.bmp,79.63111111111111,15x15
4.513.bmp,79.91555555555556,15x15
4.514.bmp,80.11555555555556,15x15
4.515.bmp,80.5911111111111,15x15
4.516.bmp,80.68888888888888,15x15
4.517.bmp,81.31111111111112,15x15
4.518.bmp,81.44444444444444,15x15
4.519.bmp,81.96444444444444,15x15
4.52.bmp,82.06222222222222,15x15
4.521.bmp,82.72888888888889,15x15
4.522.bmp,82.92888888888889,15x15
4.523.bmp,83.35111111111111,15x15
4.524.bmp,83.83555555555556,15x15
4.525.bmp,84.24888888888889,15x15
4.526.bmp,84.37333333333333,15x15
4.527.bmp,84.82666666666667,15x15
4.528.bmp,85.14222222222222,15x15
4.529.bmp,85.30222222222223,15x15
4.53.bmp,85.73333333333333,15x15
4.531.bmp,85.84444444444445,15x15
4.532.bmp,86.12444444444445,15x15
4.533.bmp,86.59555555555555,15x15
4.534.bmp,86.52888888888889,15x15
4.535.bmp,87.07111111111111,15x15
4.536.bmp,87.46666666666667,15x15
4.537.bmp,87.59555555555555,15x15
4.538.bmp,88.02666666666667,15x15
4.539.bmp,88.08,15x15
4.54.bmp,88.48,15x15
4.541.bmp,88.91111111111111,15x15
4.542.bmp,88.88888888888889,15x15
4.543.bmp,89.44,15x15
4.544.bmp,89.71555555555555,15x15
4.545.bmp,90.28888888888889,15x15
4.546.bmp,90.07555555555555,15x15
4.547.bmp,90.68888888888888,15x15
4.548.bmp,90.72444444444444,15x15
4.549.bmp,90.70666666666666,15x15
4.55.bmp,91.36888888888889,15x15
4.551.bmp,91.67555555555556,15x15
4.552.bmp,91.61333333333333,15x15
4.553.bmp,91.99555555555555,15x15
4.554.bmp,92.01777777777778,15x15
4.555.bmp,92.49333333333334,15x15
